指標名稱,年度季別,分區業務組,縣市別,醫事機構代碼,醫事機構名稱,院所指標值,所屬分區業務組指標值,全國指標值
就診後同日於同醫院因同疾病再次就診率,101Q4,高屏業務組,高雄市(原縣)鳳山區,1142010518,高雄市立鳳山醫院（委託長庚醫療財團法人經營）,0.0012,0.00700,0.00930
就診後同日於同醫院因同疾病再次就診率,100Q4,高屏業務組,高雄市(原縣)鳳山區,1142010518,高雄市立鳳山醫院（委託長庚醫療財團法人經營）,0.0012,0.00670,0.00880
就診後同日於同醫院因同疾病再次就診率,101Q1,高屏業務組,高雄市(原縣)鳳山區,1142010518,高雄市立鳳山醫院（委託長庚醫療財團法人經營）,0.0015,0.00650,0.00870
就診後同日於同醫院因同疾病再次就診率,101Q2,高屏業務組,高雄市(原縣)鳳山區,1142010518,高雄市立鳳山醫院（委託長庚醫療財團法人經營）,0.0013,0.00710,0.00920
就診後同日於同醫院因同疾病再次就診率,103Q2,高屏業務組,高雄市(原縣)鳳山區,1142010518,高雄市立鳳山醫院（委託長庚醫療財團法人經營）,0.0018,0.00750,0.00960
就診後同日於同醫院因同疾病再次就診率,100Q3,高屏業務組,高雄市(原縣)鳳山區,1142010518,高雄市立鳳山醫院（委託長庚醫療財團法人經營）,0.0013,0.00670,0.00880
就診後同日於同醫院因同疾病再次就診率,103Q3,高屏業務組,高雄市(原縣)鳳山區,1142010518,高雄市立鳳山醫院（委託長庚醫療財團法人經營）,0.0015,0.00800,0.00970
就診後同日於同醫院因同疾病再次就診率,106Q1,高屏業務組,高雄市(原縣)鳳山區,1142010518,高雄市立鳳山醫院（委託長庚醫療財團法人經營）,0.0015,0.00810,0.00940
就診後同日於同醫院因同疾病再次就診率,106Q2,高屏業務組,高雄市(原縣)鳳山區,1142010518,高雄市立鳳山醫院（委託長庚醫療財團法人經營）,0.0013,0.00830,0.00950
就診後同日於同醫院因同疾病再次就診率,106Q3,高屏業務組,高雄市(原縣)鳳山區,1142010518,高雄市立鳳山醫院（委託長庚醫療財團法人經營）,0.0019,0.00840,0.00950
就診後同日於同醫院因同疾病再次就診率,106Q3,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0062,0.00840,0.00950
就診後同日於同醫院因同疾病再次就診率,106Q2,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0064,0.00830,0.00950
就診後同日於同醫院因同疾病再次就診率,106Q1,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0059,0.00810,0.00940
就診後同日於同醫院因同疾病再次就診率,105Q1,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0049,0.00700,0.00880
就診後同日於同醫院因同疾病再次就診率,102Q4,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0045,0.00760,0.00960
就診後同日於同醫院因同疾病再次就診率,105Q2,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0061,0.00750,0.00930
就診後同日於同醫院因同疾病再次就診率,105Q3,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0061,0.00800,0.00930
就診後同日於同醫院因同疾病再次就診率,104Q1,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0053,0.00750,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q1,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0049,0.00690,0.00920
就診後同日於同醫院因同疾病再次就診率,104Q2,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0061,0.00790,0.00970
就診後同日於同醫院因同疾病再次就診率,102Q2,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0053,0.00710,0.00950
就診後同日於同醫院因同疾病再次就診率,104Q3,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0055,0.00790,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q3,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0046,0.00750,0.00960
就診後同日於同醫院因同疾病再次就診率,100Q4,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0048,0.00670,0.00880
就診後同日於同醫院因同疾病再次就診率,101Q1,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0047,0.00650,0.00870
就診後同日於同醫院因同疾病再次就診率,101Q2,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0050,0.00710,0.00920
就診後同日於同醫院因同疾病再次就診率,101Q3,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0046,0.00660,0.00920
就診後同日於同醫院因同疾病再次就診率,103Q4,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0053,0.00780,0.00940
就診後同日於同醫院因同疾病再次就診率,101Q4,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0058,0.00700,0.00930
就診後同日於同醫院因同疾病再次就診率,100Q1,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0051,0.00610,0.00820
就診後同日於同醫院因同疾病再次就診率,103Q1,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0044,0.00730,0.00920
就診後同日於同醫院因同疾病再次就診率,100Q2,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0054,0.00660,0.00870
就診後同日於同醫院因同疾病再次就診率,103Q2,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0049,0.00750,0.00960
就診後同日於同醫院因同疾病再次就診率,100Q3,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0051,0.00670,0.00880
就診後同日於同醫院因同疾病再次就診率,103Q3,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0055,0.00800,0.00970
就診後同日於同醫院因同疾病再次就診率,105Q4,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0057,0.00810,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q3,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0046,0.00750,0.00960
就診後同日於同醫院因同疾病再次就診率,101Q1,高屏業務組,高雄市苓雅區,1502081175,邱外科醫院,0.0024,0.00650,0.00870
就診後同日於同醫院因同疾病再次就診率,101Q2,高屏業務組,高雄市苓雅區,1502081175,邱外科醫院,0.0017,0.00710,0.00920
就診後同日於同醫院因同疾病再次就診率,101Q3,高屏業務組,高雄市苓雅區,1502081175,邱外科醫院,0.0017,0.00660,0.00920
就診後同日於同醫院因同疾病再次就診率,103Q4,高屏業務組,高雄市苓雅區,1502081175,邱外科醫院,0.0018,0.00780,0.00940
就診後同日於同醫院因同疾病再次就診率,102Q4,高屏業務組,高雄市前鎮區,1502090138,二聖醫院,0.0000,0.00760,0.00960
就診後同日於同醫院因同疾病再次就診率,100Q1,高屏業務組,高雄市前鎮區,1502090138,二聖醫院,0.0002,0.00610,0.00820
就診後同日於同醫院因同疾病再次就診率,103Q1,高屏業務組,高雄市前鎮區,1502090138,二聖醫院,0.0001,0.00730,0.00920
就診後同日於同醫院因同疾病再次就診率,103Q2,高屏業務組,高雄市前鎮區,1502090138,二聖醫院,0.0003,0.00750,0.00960
就診後同日於同醫院因同疾病再次就診率,100Q2,高屏業務組,高雄市前鎮區,1502090138,二聖醫院,0.0000,0.00660,0.00870
就診後同日於同醫院因同疾病再次就診率,103Q3,高屏業務組,高雄市前鎮區,1502090138,二聖醫院,0.0000,0.00800,0.00970
就診後同日於同醫院因同疾病再次就診率,105Q4,高屏業務組,高雄市前鎮區,1502090138,二聖醫院,0.0001,0.00810,0.00930
就診後同日於同醫院因同疾病再次就診率,104Q4,高屏業務組,高雄市前鎮區,1502090138,二聖醫院,0.0000,0.00770,0.00930
就診後同日於同醫院因同疾病再次就診率,105Q1,高屏業務組,高雄市前鎮區,1502090138,二聖醫院,0.0000,0.00700,0.00880
就診後同日於同醫院因同疾病再次就診率,102Q3,高屏業務組,高雄市前鎮區,1502090138,二聖醫院,0.0001,0.00750,0.00960
就診後同日於同醫院因同疾病再次就診率,102Q3,高屏業務組,高雄市前鎮區,1502090138,二聖醫院,0.0001,0.00750,0.00960
就診後同日於同醫院因同疾病再次就診率,105Q2,高屏業務組,高雄市前鎮區,1502090138,二聖醫院,0.0001,0.00750,0.00930
就診後同日於同醫院因同疾病再次就診率,105Q3,高屏業務組,高雄市前鎮區,1502090138,二聖醫院,0.0003,0.00800,0.00930
就診後同日於同醫院因同疾病再次就診率,103Q4,高屏業務組,高雄市前鎮區,1502090138,二聖醫院,0.0000,0.00780,0.00940
就診後同日於同醫院因同疾病再次就診率,104Q1,高屏業務組,高雄市前鎮區,1502090138,二聖醫院,0.0000,0.00750,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q1,高屏業務組,高雄市前鎮區,1502090138,二聖醫院,0.0001,0.00690,0.00920
就診後同日於同醫院因同疾病再次就診率,104Q2,高屏業務組,高雄市前鎮區,1502090138,二聖醫院,0.0001,0.00790,0.00970
就診後同日於同醫院因同疾病再次就診率,102Q2,高屏業務組,高雄市前鎮區,1502090138,二聖醫院,0.0000,0.00710,0.00950
就診後同日於同醫院因同疾病再次就診率,104Q3,高屏業務組,高雄市前鎮區,1502090138,二聖醫院,0.0000,0.00790,0.00930
就診後同日於同醫院因同疾病再次就診率,100Q3,高屏業務組,高雄市前鎮區,1502090138,二聖醫院,0.0001,0.00670,0.00880
就診後同日於同醫院因同疾病再次就診率,100Q4,高屏業務組,高雄市前鎮區,1502090138,二聖醫院,0.0001,0.00670,0.00880
就診後同日於同醫院因同疾病再次就診率,101Q1,高屏業務組,高雄市前鎮區,1502090138,二聖醫院,0.0000,0.00650,0.00870
就診後同日於同醫院因同疾病再次就診率,101Q2,高屏業務組,高雄市前鎮區,1502090138,二聖醫院,0.0001,0.00710,0.00920
就診後同日於同醫院因同疾病再次就診率,101Q3,高屏業務組,高雄市前鎮區,1502090138,二聖醫院,0.0001,0.00660,0.00920
就診後同日於同醫院因同疾病再次就診率,101Q4,高屏業務組,高雄市前鎮區,1502090138,二聖醫院,0.0000,0.00700,0.00930
就診後同日於同醫院因同疾病再次就診率,106Q1,高屏業務組,高雄市前鎮區,1502090138,二聖醫院,0.0001,0.00810,0.00940
就診後同日於同醫院因同疾病再次就診率,104Q2,高屏業務組,高雄市前鎮區,1502090209,吳昆哲婦產小兒科醫院,0.0003,0.00790,0.00970
就診後同日於同醫院因同疾病再次就診率,102Q2,高屏業務組,高雄市前鎮區,1502090209,吳昆哲婦產小兒科醫院,0.0008,0.00710,0.00950
就診後同日於同醫院因同疾病再次就診率,104Q3,高屏業務組,高雄市前鎮區,1502090209,吳昆哲婦產小兒科醫院,0.0003,0.00790,0.00930
就診後同日於同醫院因同疾病再次就診率,100Q3,高屏業務組,高雄市前鎮區,1502090209,吳昆哲婦產小兒科醫院,0.0002,0.00670,0.00880
就診後同日於同醫院因同疾病再次就診率,100Q4,高屏業務組,高雄市前鎮區,1502090209,吳昆哲婦產小兒科醫院,0.0003,0.00670,0.00880
就診後同日於同醫院因同疾病再次就診率,101Q1,高屏業務組,高雄市前鎮區,1502090209,吳昆哲婦產小兒科醫院,0.0007,0.00650,0.00870
就診後同日於同醫院因同疾病再次就診率,101Q2,高屏業務組,高雄市前鎮區,1502090209,吳昆哲婦產小兒科醫院,0.0006,0.00710,0.00920
就診後同日於同醫院因同疾病再次就診率,101Q3,高屏業務組,高雄市前鎮區,1502090209,吳昆哲婦產小兒科醫院,0.0013,0.00660,0.00920
就診後同日於同醫院因同疾病再次就診率,101Q4,高屏業務組,高雄市前鎮區,1502090209,吳昆哲婦產小兒科醫院,0.0007,0.00700,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q4,高屏業務組,高雄市前鎮區,1502090209,吳昆哲婦產小兒科醫院,0.0003,0.00760,0.00960
就診後同日於同醫院因同疾病再次就診率,100Q1,高屏業務組,高雄市前鎮區,1502090209,吳昆哲婦產小兒科醫院,0.0006,0.00610,0.00820
就診後同日於同醫院因同疾病再次就診率,103Q1,高屏業務組,高雄市前鎮區,1502090209,吳昆哲婦產小兒科醫院,0.0003,0.00730,0.00920
就診後同日於同醫院因同疾病再次就診率,103Q2,高屏業務組,高雄市前鎮區,1502090209,吳昆哲婦產小兒科醫院,0.0007,0.00750,0.00960
就診後同日於同醫院因同疾病再次就診率,104Q4,高屏業務組,屏東縣屏東市,1143010012,屏基醫療財團法人屏東基督教醫院,0.0053,0.00770,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q1,高屏業務組,屏東縣恆春鎮,1143040010,恆基醫療財團法人恆春基督教醫院,0.0020,0.00690,0.00920
就診後同日於同醫院因同疾病再次就診率,104Q2,高屏業務組,屏東縣恆春鎮,1143040010,恆基醫療財團法人恆春基督教醫院,0.0013,0.00790,0.00970
就診後同日於同醫院因同疾病再次就診率,102Q2,高屏業務組,屏東縣恆春鎮,1143040010,恆基醫療財團法人恆春基督教醫院,0.0022,0.00710,0.00950
就診後同日於同醫院因同疾病再次就診率,104Q3,高屏業務組,屏東縣恆春鎮,1143040010,恆基醫療財團法人恆春基督教醫院,0.0017,0.00790,0.00930
就診後同日於同醫院因同疾病再次就診率,100Q3,高屏業務組,屏東縣恆春鎮,1143040010,恆基醫療財團法人恆春基督教醫院,0.0013,0.00670,0.00880
就診後同日於同醫院因同疾病再次就診率,100Q4,高屏業務組,屏東縣恆春鎮,1143040010,恆基醫療財團法人恆春基督教醫院,0.0012,0.00670,0.00880
就診後同日於同醫院因同疾病再次就診率,101Q1,高屏業務組,屏東縣恆春鎮,1143040010,恆基醫療財團法人恆春基督教醫院,0.0015,0.00650,0.00870
就診後同日於同醫院因同疾病再次就診率,101Q2,高屏業務組,屏東縣恆春鎮,1143040010,恆基醫療財團法人恆春基督教醫院,0.0012,0.00710,0.00920
就診後同日於同醫院因同疾病再次就診率,101Q3,高屏業務組,屏東縣恆春鎮,1143040010,恆基醫療財團法人恆春基督教醫院,0.0024,0.00660,0.00920
就診後同日於同醫院因同疾病再次就診率,103Q4,高屏業務組,屏東縣恆春鎮,1143040010,恆基醫療財團法人恆春基督教醫院,0.0030,0.00780,0.00940
就診後同日於同醫院因同疾病再次就診率,102Q4,高屏業務組,屏東縣恆春鎮,1143040010,恆基醫療財團法人恆春基督教醫院,0.0013,0.00760,0.00960
就診後同日於同醫院因同疾病再次就診率,103Q1,高屏業務組,屏東縣恆春鎮,1143040010,恆基醫療財團法人恆春基督教醫院,0.0016,0.00730,0.00920
就診後同日於同醫院因同疾病再次就診率,100Q1,高屏業務組,屏東縣恆春鎮,1143040010,恆基醫療財團法人恆春基督教醫院,0.0026,0.00610,0.00820
就診後同日於同醫院因同疾病再次就診率,103Q2,高屏業務組,屏東縣恆春鎮,1143040010,恆基醫療財團法人恆春基督教醫院,0.0017,0.00750,0.00960
就診後同日於同醫院因同疾病再次就診率,100Q2,高屏業務組,屏東縣恆春鎮,1143040010,恆基醫療財團法人恆春基督教醫院,0.0020,0.00660,0.00870
就診後同日於同醫院因同疾病再次就診率,103Q3,高屏業務組,屏東縣恆春鎮,1143040010,恆基醫療財團法人恆春基督教醫院,0.0016,0.00800,0.00970
